y	x	PANEL
18.8166187941229	250.5	1
1.45972753763024	750.5	1
6.66281936004299	1250.5	1
5.26464719888705	1750.5	1
1.17475083309907	2250.5	1
0.442202773114787	2750.5	1
1.6079402273507	3250.5	1
4.68188189244819	3750.5	1
10.2908689707051	4250.5	1
17.1272385730398	4750.5	1
1.7017588822527	5250.5	1
5.9394779470102	5750.5	1
14.2488804674586	6250.5	1
23.417015325003	6750.5	1
5.82384030077625	7250.5	1
13.849449958778	7750.5	1
12.8653253462292	8250.5	1
10.5208934234726	8750.5	1
14.1526413088498	9250.5	1
17.0445977302119	9750.5	1
18.3242258187785	10250.5	1
8.36479332684635	10750.5	1
4.03295423532165	11250.5	1
12.042728001562	11750.5	1
4.2380801746979	12250.5	1
4.13718187592755	12750.5	1
7.50396931044753	13250.5	1
1.81184716974502	13750.5	1
9.69093766026842	14250.5	1
14.2814026492116	14750.5	1
15.9871048209916	15250.5	1
60.8215272962877	15750.5	1
2.73648728623647	16250.5	1
0.499938256477009	16750.5	1
2.42928174820739	17250.5	1
0.163663981944666	17750.5	1
20.1309730529879	18250.5	1
7.12684777500672	18750.5	1
9.65391075717648	19250.5	1
6.3074150341474	19750.5	1
10.343220853098	20250.5	1
2.66805512993545	20750.5	1
19.1676174862943	21250.5	1
7.85740951740053	21750.5	1
4.0684129455752	22250.5	1
17.7962420875891	22750.5	1
30.5510548869829	23250.5	1
63.6169147802743	23750.5	1
18.9863909168818	24250.5	1
3.79512918124848	24750.5	1
1.84470771028055	25250.5	1
8.02187396224014	25750.5	1
39.6620466969491	26250.5	1
4.10875641088273	26750.5	1
5.42716891957579	27250.5	1
7.12008109265884	27750.5	1
8.09668242337278	28250.5	1
11.610729248412	28750.5	1
7.06876232514406	29250.5	1
17.3318312685664	29750.5	1
57.1992056342862	30250.5	1
15.816736400484	30750.5	1
27.7186757723067	31250.5	1
71.7327052401596	31750.5	1
4.25815431058942	32250.5	1
19.8509436852413	32750.5	1
1.70743207478142	33250.5	1
75.7825575476874	33750.5	1
17.4819130656491	34250.5	1
17.5485048624807	34750.5	1
65.5067861975411	35250.5	1
75.656803088736	35750.5	1
8.44302323604043	36250.5	1
45.3728617419308	36750.5	1
4.2373563873889	37250.5	1
26.836204861523	37750.5	1
13.903853562425	38250.5	1
14.1028562000252	38750.5	1
5.22847586350105	39250.5	1
48.6626276785004	39750.5	1
69.8676109257853	40250.5	1
25.5857748099468	40750.5	1
69.8918333439107	41250.5	1
82.3054836378991	41750.5	1
24.8126154424528	42250.5	1
1.69139514402684	42750.5	1
10.6934128992748	43250.5	1
2.5715527919086	43750.5	1
7.48860761263958	44250.5	1
9.5761256035116	44750.5	1
5.50741097245663	45250.5	1
8.81690684374513	45750.5	1
7.37744450078927	46250.5	1
12.141653191835	46750.5	1
4.37138718874729	47250.5	1
30.794877073412	47750.5	1
43.6337620906906	48250.5	1
20.3282450421815	48750.5	1
9.51722074827131	49250.5	1
8.47947384254559	49750.5	1
9.28890341886358	50250.5	1
4.35958769257485	50750.5	1
8.59324639492644	51250.5	1
2.01977417772747	51750.5	1
3.19123449172957	52250.5	1
15.3468869224538	52750.5	1
22.0619637855676	53250.5	1
6.15759522297452	53750.5	1
9.68964459267875	54250.5	1
4.80001716722973	54750.5	1
3.62332214555863	55250.5	1
6.42594723735547	55750.5	1
9.5589924979474	56250.5	1
5.44141854718265	56750.5	1
6.68908384532747	57250.5	1
22.4439574104209	57750.5	1
18.2964260939185	58250.5	1
18.1495442405002	58750.5	1
13.4825874538016	59250.5	1
21.5038754112496	59750.5	1
17.3650914011872	60250.5	1
20.2980886672232	60750.5	1
16.0442752271851	61250.5	1
20.3542351928034	61750.5	1
13.5430600626508	62250.5	1
0.350090624605002	62750.5	1
23.7877728904049	63250.5	1
69.5223530042851	63750.5	1
84.7972217962421	64250.5	1
10.280269381505	64750.5	1
4.69255375650923	65250.5	1
10.5892676864229	65750.5	1
0.801228391723583	66250.5	1
1.77086513292022	66750.5	1
12.2133208134695	67250.5	1
5.66573311718545	67750.5	1
10.8967818872067	68250.5	1
76.6160568129177	68750.5	1
3.02908893074945	69250.5	1
2.78409511765014	69750.5	1
7.39377085734509	70250.5	1
13.8918019323764	70750.5	1
11.3192555534198	71250.5	1
44.9431631251802	71750.5	1
76.2089954167448	72250.5	1
35.5085010037264	72750.5	1
0.133958241725935	73250.5	1
18.5596348224357	73750.5	1
6.27728998232743	74250.5	1
61.2413479456387	74750.5	1
17.7706101294016	75250.5	1
32.8492812743464	75750.5	1
51.1371679236131	76250.5	1
4.5830647030283	76750.5	1
11.8267910071762	77250.5	1
12.7674313333868	77750.5	1
12.835284878665	78250.5	1
13.6146687014211	78750.5	1
8.13475724724293	79250.5	1
2.5952641648696	79750.5	1
14.7937579615271	80250.5	1
5.10298637813639	80750.5	1
6.72629150642345	81250.5	1
52.0617335563503	81750.5	1
0.65647975579077	82250.5	1
25.8156442928178	82750.5	1
28.6546685371202	83250.5	1
2.73733440194948	83750.5	1
9.88521905014252	84250.5	1
11.0191775855845	84750.5	1
0.157952761200534	85250.5	1
0.117562976728806	85750.5	1
1.95644697247639	86250.5	1
10.9846769808905	86750.5	1
7.78524342350735	87250.5	1
6.35985294573626	87750.5	1
5.1240589523976	88250.5	1
12.2755672026306	88750.5	1
21.5978134595026	89250.5	1
8.88701291469258	89750.5	1
6.22399676276939	90250.5	1
12.0749176900012	90750.5	1
16.8680892102394	91250.5	1
5.89856976076473	91750.5	1
4.76798480140522	92250.5	1
22.9777845501266	92750.5	1
12.4464299260007	93250.5	1
4.10834198740136	93750.5	1
6.13089220369858	94250.5	1
11.765407599655	94750.5	1
10.9656678996349	95250.5	1
4.08740794877593	95750.5	1
1.73571563366491	96250.5	1
1.22574446281786	96750.5	1
14.5716696720702	97250.5	1
8.19101695521022	97750.5	1
4.05354864274378	98250.5	1
88.1074404112977	98750.5	1
8.09518539097013	99250.5	1
11.4241993827222	99750.5	1
133.536493163671	250.5	1
358.508670059014	750.5	1
121.229765453046	1250.5	1
148.38767857634	1750.5	1
359.917897938804	2250.5	1
357.83672206397	2750.5	1
355.662952446402	3250.5	1
359.753404573154	3750.5	1
147.93240176983	4250.5	1
166.36467979452	4750.5	1
