x	xend	y	yend	showSelected1	PANEL
34.5	36.5	113.839873855157	113.839873855157	5	1
36.5	37.5	39.7389227043223	39.7389227043223	5	1
37.5	215.5	113.839873855157	113.839873855157	5	1
215.5	304.5	39.7389227043223	39.7389227043223	5	1
304.5	308.5	113.839873855157	113.839873855157	5	1
308.5	313.5	39.7389227043223	39.7389227043223	5	1
313.5	315.5	113.839873855157	113.839873855157	5	1
315.5	500.5	39.7389227043223	39.7389227043223	5	1
0.5	86.5	39.7389227043223	39.7389227043223	6	1
86.5	87.5	113.839873855157	113.839873855157	6	1
87.5	97.5	39.7389227043223	39.7389227043223	6	1
97.5	98.5	113.839873855157	113.839873855157	6	1
98.5	194.5	39.7389227043223	39.7389227043223	6	1
194.5	196.5	113.839873855157	113.839873855157	6	1
196.5	238.5	39.7389227043223	39.7389227043223	6	1
238.5	243.5	113.839873855157	113.839873855157	6	1
243.5	488.5	39.7389227043223	39.7389227043223	6	1
488.5	490.5	113.839873855157	113.839873855157	6	1
490.5	491.5	39.7389227043223	39.7389227043223	6	1
491.5	495.5	113.839873855157	113.839873855157	6	1
495.5	497.5	39.7389227043223	39.7389227043223	6	1
497.5	499.5	113.839873855157	113.839873855157	6	1
499.5	500.5	39.7389227043223	39.7389227043223	6	1
0.5	33.5	39.7389227043223	39.7389227043223	7	1
33.5	34.5	113.839873855157	113.839873855157	7	1
34.5	36.5	39.7389227043223	39.7389227043223	7	1
36.5	37.5	113.839873855157	113.839873855157	7	1
37.5	275.5	39.7389227043223	39.7389227043223	7	1
275.5	276.5	113.839873855157	113.839873855157	7	1
276.5	500.5	39.7389227043223	39.7389227043223	7	1
0.5	8.5	39.7389227043223	39.7389227043223	8	1
8.5	9.5	113.839873855157	113.839873855157	8	1
9.5	251.5	39.7389227043223	39.7389227043223	8	1
251.5	327.5	113.839873855157	113.839873855157	8	1
327.5	328.5	39.7389227043223	39.7389227043223	8	1
328.5	348.5	113.839873855157	113.839873855157	8	1
348.5	356.5	39.7389227043223	39.7389227043223	8	1
356.5	366.5	113.839873855157	113.839873855157	8	1
366.5	367.5	39.7389227043223	39.7389227043223	8	1
367.5	368.5	113.839873855157	113.839873855157	8	1
368.5	372.5	39.7389227043223	39.7389227043223	8	1
372.5	373.5	113.839873855157	113.839873855157	8	1
373.5	387.5	39.7389227043223	39.7389227043223	8	1
387.5	393.5	113.839873855157	113.839873855157	8	1
393.5	394.5	39.7389227043223	39.7389227043223	8	1
394.5	395.5	113.839873855157	113.839873855157	8	1
395.5	399.5	39.7389227043223	39.7389227043223	8	1
399.5	400.5	113.839873855157	113.839873855157	8	1
400.5	461.5	39.7389227043223	39.7389227043223	8	1
461.5	462.5	113.839873855157	113.839873855157	8	1
462.5	464.5	39.7389227043223	39.7389227043223	8	1
464.5	465.5	113.839873855157	113.839873855157	8	1
465.5	471.5	39.7389227043223	39.7389227043223	8	1
471.5	478.5	113.839873855157	113.839873855157	8	1
478.5	481.5	39.7389227043223	39.7389227043223	8	1
481.5	490.5	113.839873855157	113.839873855157	8	1
490.5	500.5	39.7389227043223	39.7389227043223	8	1
0.5	1.5	113.839873855157	113.839873855157	9	1
1.5	19.5	39.7389227043223	39.7389227043223	9	1
19.5	23.5	113.839873855157	113.839873855157	9	1
23.5	27.5	39.7389227043223	39.7389227043223	9	1
27.5	28.5	113.839873855157	113.839873855157	9	1
28.5	29.5	39.7389227043223	39.7389227043223	9	1
29.5	30.5	113.839873855157	113.839873855157	9	1
30.5	32.5	39.7389227043223	39.7389227043223	9	1
32.5	33.5	113.839873855157	113.839873855157	9	1
33.5	36.5	39.7389227043223	39.7389227043223	9	1
36.5	37.5	113.839873855157	113.839873855157	9	1
37.5	47.5	39.7389227043223	39.7389227043223	9	1
47.5	52.5	113.839873855157	113.839873855157	9	1
52.5	56.5	39.7389227043223	39.7389227043223	9	1
56.5	57.5	113.839873855157	113.839873855157	9	1
57.5	58.5	39.7389227043223	39.7389227043223	9	1
58.5	59.5	113.839873855157	113.839873855157	9	1
59.5	70.5	39.7389227043223	39.7389227043223	9	1
70.5	71.5	113.839873855157	113.839873855157	9	1
71.5	77.5	39.7389227043223	39.7389227043223	9	1
77.5	80.5	113.839873855157	113.839873855157	9	1
80.5	83.5	39.7389227043223	39.7389227043223	9	1
83.5	84.5	113.839873855157	113.839873855157	9	1
84.5	88.5	39.7389227043223	39.7389227043223	9	1
88.5	96.5	113.839873855157	113.839873855157	9	1
96.5	105.5	39.7389227043223	39.7389227043223	9	1
105.5	106.5	113.839873855157	113.839873855157	9	1
106.5	117.5	39.7389227043223	39.7389227043223	9	1
117.5	119.5	113.839873855157	113.839873855157	9	1
119.5	120.5	39.7389227043223	39.7389227043223	9	1
120.5	121.5	113.839873855157	113.839873855157	9	1
121.5	122.5	39.7389227043223	39.7389227043223	9	1
122.5	133.5	113.839873855157	113.839873855157	9	1
133.5	134.5	39.7389227043223	39.7389227043223	9	1
134.5	136.5	113.839873855157	113.839873855157	9	1
136.5	137.5	39.7389227043223	39.7389227043223	9	1
137.5	138.5	113.839873855157	113.839873855157	9	1
138.5	148.5	39.7389227043223	39.7389227043223	9	1
148.5	149.5	113.839873855157	113.839873855157	9	1
149.5	156.5	39.7389227043223	39.7389227043223	9	1
156.5	157.5	113.839873855157	113.839873855157	9	1
157.5	160.5	39.7389227043223	39.7389227043223	9	1
160.5	161.5	113.839873855157	113.839873855157	9	1
161.5	165.5	39.7389227043223	39.7389227043223	9	1
165.5	174.5	113.839873855157	113.839873855157	9	1
174.5	175.5	39.7389227043223	39.7389227043223	9	1
175.5	177.5	113.839873855157	113.839873855157	9	1
177.5	180.5	39.7389227043223	39.7389227043223	9	1
180.5	185.5	113.839873855157	113.839873855157	9	1
185.5	207.5	39.7389227043223	39.7389227043223	9	1
207.5	209.5	113.839873855157	113.839873855157	9	1
209.5	214.5	39.7389227043223	39.7389227043223	9	1
214.5	242.5	113.839873855157	113.839873855157	9	1
242.5	244.5	39.7389227043223	39.7389227043223	9	1
244.5	245.5	113.839873855157	113.839873855157	9	1
245.5	253.5	39.7389227043223	39.7389227043223	9	1
253.5	259.5	113.839873855157	113.839873855157	9	1
259.5	264.5	39.7389227043223	39.7389227043223	9	1
264.5	267.5	113.839873855157	113.839873855157	9	1
267.5	275.5	39.7389227043223	39.7389227043223	9	1
275.5	276.5	113.839873855157	113.839873855157	9	1
276.5	278.5	39.7389227043223	39.7389227043223	9	1
278.5	279.5	113.839873855157	113.839873855157	9	1
279.5	281.5	39.7389227043223	39.7389227043223	9	1
281.5	282.5	113.839873855157	113.839873855157	9	1
282.5	294.5	39.7389227043223	39.7389227043223	9	1
294.5	295.5	113.839873855157	113.839873855157	9	1
295.5	312.5	39.7389227043223	39.7389227043223	9	1
312.5	313.5	113.839873855157	113.839873855157	9	1
313.5	317.5	39.7389227043223	39.7389227043223	9	1
317.5	319.5	113.839873855157	113.839873855157	9	1
319.5	320.5	39.7389227043223	39.7389227043223	9	1
320.5	332.5	113.839873855157	113.839873855157	9	1
332.5	334.5	39.7389227043223	39.7389227043223	9	1
334.5	500.5	113.839873855157	113.839873855157	9	1
0.5	207.5	113.839873855157	113.839873855157	10	1
207.5	208.5	39.7389227043223	39.7389227043223	10	1
208.5	315.5	113.839873855157	113.839873855157	10	1
315.5	326.5	39.7389227043223	39.7389227043223	10	1
326.5	327.5	113.839873855157	113.839873855157	10	1
327.5	330.5	39.7389227043223	39.7389227043223	10	1
330.5	343.5	113.839873855157	113.839873855157	10	1
343.5	344.5	39.7389227043223	39.7389227043223	10	1
344.5	346.5	113.839873855157	113.839873855157	10	1
346.5	347.5	39.7389227043223	39.7389227043223	10	1
347.5	357.5	113.839873855157	113.839873855157	10	1
357.5	363.5	39.7389227043223	39.7389227043223	10	1
363.5	369.5	113.839873855157	113.839873855157	10	1
369.5	370.5	39.7389227043223	39.7389227043223	10	1
370.5	377.5	113.839873855157	113.839873855157	10	1
377.5	378.5	39.7389227043223	39.7389227043223	10	1
378.5	382.5	113.839873855157	113.839873855157	10	1
382.5	383.5	39.7389227043223	39.7389227043223	10	1
383.5	384.5	113.839873855157	113.839873855157	10	1
384.5	385.5	39.7389227043223	39.7389227043223	10	1
385.5	417.5	113.839873855157	113.839873855157	10	1
417.5	421.5	39.7389227043223	39.7389227043223	10	1
421.5	500.5	113.839873855157	113.839873855157	10	1
0.5	15.5	113.839873855157	113.839873855157	11	1
15.5	16.5	39.7389227043223	39.7389227043223	11	1
16.5	143.5	113.839873855157	113.839873855157	11	1
143.5	144.5	39.7389227043223	39.7389227043223	11	1
144.5	148.5	113.839873855157	113.839873855157	11	1
148.5	149.5	39.7389227043223	39.7389227043223	11	1
149.5	159.5	113.839873855157	113.839873855157	11	1
159.5	160.5	39.7389227043223	39.7389227043223	11	1
160.5	162.5	113.839873855157	113.839873855157	11	1
162.5	167.5	39.7389227043223	39.7389227043223	11	1
167.5	168.5	113.839873855157	113.839873855157	11	1
168.5	169.5	39.7389227043223	39.7389227043223	11	1
169.5	170.5	113.839873855157	113.839873855157	11	1
170.5	171.5	39.7389227043223	39.7389227043223	11	1
171.5	178.5	113.839873855157	113.839873855157	11	1
178.5	185.5	39.7389227043223	39.7389227043223	11	1
185.5	187.5	113.839873855157	113.839873855157	11	1
187.5	218.5	39.7389227043223	39.7389227043223	11	1
218.5	222.5	113.839873855157	113.839873855157	11	1
222.5	225.5	39.7389227043223	39.7389227043223	11	1
225.5	226.5	113.839873855157	113.839873855157	11	1
226.5	233.5	39.7389227043223	39.7389227043223	11	1
233.5	234.5	113.839873855157	113.839873855157	11	1
234.5	242.5	39.7389227043223	39.7389227043223	11	1
242.5	243.5	113.839873855157	113.839873855157	11	1
243.5	245.5	39.7389227043223	39.7389227043223	11	1
245.5	247.5	113.839873855157	113.839873855157	11	1
247.5	248.5	39.7389227043223	39.7389227043223	11	1
248.5	250.5	113.839873855157	113.839873855157	11	1
250.5	253.5	39.7389227043223	39.7389227043223	11	1
253.5	258.5	113.839873855157	113.839873855157	11	1
258.5	260.5	39.7389227043223	39.7389227043223	11	1
260.5	261.5	113.839873855157	113.839873855157	11	1
261.5	271.5	39.7389227043223	39.7389227043223	11	1
271.5	273.5	113.839873855157	113.839873855157	11	1
273.5	274.5	39.7389227043223	39.7389227043223	11	1
274.5	315.5	113.839873855157	113.839873855157	11	1
315.5	319.5	39.7389227043223	39.7389227043223	11	1
319.5	326.5	113.839873855157	113.839873855157	11	1
326.5	328.5	39.7389227043223	39.7389227043223	11	1
328.5	366.5	113.839873855157	113.839873855157	11	1
366.5	368.5	39.7389227043223	39.7389227043223	11	1
368.5	385.5	113.839873855157	113.839873855157	11	1
385.5	386.5	39.7389227043223	39.7389227043223	11	1
386.5	397.5	113.839873855157	113.839873855157	11	1
397.5	398.5	39.7389227043223	39.7389227043223	11	1
398.5	405.5	113.839873855157	113.839873855157	11	1
405.5	406.5	39.7389227043223	39.7389227043223	11	1
406.5	407.5	113.839873855157	113.839873855157	11	1
407.5	408.5	39.7389227043223	39.7389227043223	11	1
408.5	411.5	113.839873855157	113.839873855157	11	1
411.5	412.5	39.7389227043223	39.7389227043223	11	1
412.5	462.5	113.839873855157	113.839873855157	11	1
462.5	500.5	39.7389227043223	39.7389227043223	11	1
0.5	27.5	39.7389227043223	39.7389227043223	12	1
27.5	28.5	113.839873855157	113.839873855157	12	1
28.5	31.5	39.7389227043223	39.7389227043223	12	1
31.5	32.5	113.839873855157	113.839873855157	12	1
32.5	71.5	39.7389227043223	39.7389227043223	12	1
71.5	72.5	113.839873855157	113.839873855157	12	1
72.5	74.5	39.7389227043223	39.7389227043223	12	1
74.5	75.5	113.839873855157	113.839873855157	12	1
75.5	77.5	39.7389227043223	39.7389227043223	12	1
77.5	81.5	113.839873855157	113.839873855157	12	1
81.5	85.5	39.7389227043223	39.7389227043223	12	1
85.5	87.5	113.839873855157	113.839873855157	12	1
87.5	96.5	39.7389227043223	39.7389227043223	12	1
96.5	117.5	113.839873855157	113.839873855157	12	1
117.5	118.5	39.7389227043223	39.7389227043223	12	1
118.5	121.5	113.839873855157	113.839873855157	12	1
121.5	122.5	39.7389227043223	39.7389227043223	12	1
122.5	124.5	113.839873855157	113.839873855157	12	1
124.5	126.5	39.7389227043223	39.7389227043223	12	1
126.5	131.5	113.839873855157	113.839873855157	12	1
131.5	132.5	39.7389227043223	39.7389227043223	12	1
132.5	134.5	113.839873855157	113.839873855157	12	1
134.5	160.5	39.7389227043223	39.7389227043223	12	1
160.5	162.5	113.839873855157	113.839873855157	12	1
162.5	168.5	39.7389227043223	39.7389227043223	12	1
168.5	169.5	113.839873855157	113.839873855157	12	1
169.5	188.5	39.7389227043223	39.7389227043223	12	1
188.5	195.5	113.839873855157	113.839873855157	12	1
195.5	197.5	39.7389227043223	39.7389227043223	12	1
197.5	198.5	113.839873855157	113.839873855157	12	1
198.5	199.5	39.7389227043223	39.7389227043223	12	1
199.5	200.5	113.839873855157	113.839873855157	12	1
200.5	269.5	39.7389227043223	39.7389227043223	12	1
269.5	272.5	113.839873855157	113.839873855157	12	1
272.5	284.5	39.7389227043223	39.7389227043223	12	1
284.5	286.5	113.839873855157	113.839873855157	12	1
286.5	294.5	39.7389227043223	39.7389227043223	12	1
294.5	295.5	113.839873855157	113.839873855157	12	1
295.5	297.5	39.7389227043223	39.7389227043223	12	1
297.5	298.5	113.839873855157	113.839873855157	12	1
298.5	300.5	39.7389227043223	39.7389227043223	12	1
300.5	303.5	113.839873855157	113.839873855157	12	1
303.5	304.5	39.7389227043223	39.7389227043223	12	1
304.5	307.5	113.839873855157	113.839873855157	12	1
307.5	311.5	39.7389227043223	39.7389227043223	12	1
311.5	313.5	113.839873855157	113.839873855157	12	1
313.5	314.5	39.7389227043223	39.7389227043223	12	1
314.5	315.5	113.839873855157	113.839873855157	12	1
315.5	316.5	39.7389227043223	39.7389227043223	12	1
316.5	317.5	113.839873855157	113.839873855157	12	1
317.5	321.5	39.7389227043223	39.7389227043223	12	1
321.5	322.5	113.839873855157	113.839873855157	12	1
322.5	323.5	39.7389227043223	39.7389227043223	12	1
323.5	324.5	113.839873855157	113.839873855157	12	1
324.5	330.5	39.7389227043223	39.7389227043223	12	1
330.5	331.5	113.839873855157	113.839873855157	12	1
331.5	332.5	39.7389227043223	39.7389227043223	12	1
332.5	334.5	113.839873855157	113.839873855157	12	1
334.5	339.5	39.7389227043223	39.7389227043223	12	1
339.5	347.5	113.839873855157	113.839873855157	12	1
347.5	348.5	39.7389227043223	39.7389227043223	12	1
348.5	351.5	113.839873855157	113.839873855157	12	1
351.5	352.5	39.7389227043223	39.7389227043223	12	1
352.5	353.5	113.839873855157	113.839873855157	12	1
353.5	355.5	39.7389227043223	39.7389227043223	12	1
355.5	359.5	113.839873855157	113.839873855157	12	1
359.5	419.5	39.7389227043223	39.7389227043223	12	1
419.5	441.5	113.839873855157	113.839873855157	12	1
441.5	442.5	39.7389227043223	39.7389227043223	12	1
442.5	450.5	113.839873855157	113.839873855157	12	1
450.5	452.5	39.7389227043223	39.7389227043223	12	1
452.5	462.5	113.839873855157	113.839873855157	12	1
462.5	463.5	39.7389227043223	39.7389227043223	12	1
463.5	471.5	113.839873855157	113.839873855157	12	1
471.5	473.5	39.7389227043223	39.7389227043223	12	1
473.5	478.5	113.839873855157	113.839873855157	12	1
478.5	479.5	39.7389227043223	39.7389227043223	12	1
479.5	499.5	113.839873855157	113.839873855157	12	1
499.5	500.5	39.7389227043223	39.7389227043223	12	1
0.5	1.5	39.7389227043223	39.7389227043223	13	1
1.5	5.5	113.839873855157	113.839873855157	13	1
5.5	6.5	39.7389227043223	39.7389227043223	13	1
6.5	28.5	113.839873855157	113.839873855157	13	1
28.5	30.5	39.7389227043223	39.7389227043223	13	1
30.5	58.5	113.839873855157	113.839873855157	13	1
58.5	59.5	39.7389227043223	39.7389227043223	13	1
59.5	62.5	113.839873855157	113.839873855157	13	1
62.5	64.5	39.7389227043223	39.7389227043223	13	1
64.5	68.5	113.839873855157	113.839873855157	13	1
68.5	69.5	39.7389227043223	39.7389227043223	13	1
69.5	71.5	113.839873855157	113.839873855157	13	1
71.5	75.5	39.7389227043223	39.7389227043223	13	1
75.5	77.5	113.839873855157	113.839873855157	13	1
77.5	82.5	39.7389227043223	39.7389227043223	13	1
82.5	83.5	113.839873855157	113.839873855157	13	1
83.5	85.5	39.7389227043223	39.7389227043223	13	1
85.5	86.5	113.839873855157	113.839873855157	13	1
86.5	88.5	39.7389227043223	39.7389227043223	13	1
88.5	89.5	113.839873855157	113.839873855157	13	1
89.5	90.5	39.7389227043223	39.7389227043223	13	1
90.5	93.5	113.839873855157	113.839873855157	13	1
93.5	95.5	39.7389227043223	39.7389227043223	13	1
95.5	96.5	113.839873855157	113.839873855157	13	1
96.5	99.5	39.7389227043223	39.7389227043223	13	1
99.5	101.5	113.839873855157	113.839873855157	13	1
101.5	118.5	39.7389227043223	39.7389227043223	13	1
118.5	120.5	113.839873855157	113.839873855157	13	1
120.5	128.5	39.7389227043223	39.7389227043223	13	1
128.5	130.5	113.839873855157	113.839873855157	13	1
130.5	132.5	39.7389227043223	39.7389227043223	13	1
132.5	133.5	113.839873855157	113.839873855157	13	1
133.5	134.5	39.7389227043223	39.7389227043223	13	1
134.5	235.5	113.839873855157	113.839873855157	13	1
235.5	237.5	39.7389227043223	39.7389227043223	13	1
237.5	240.5	113.839873855157	113.839873855157	13	1
240.5	245.5	39.7389227043223	39.7389227043223	13	1
245.5	247.5	113.839873855157	113.839873855157	13	1
247.5	248.5	39.7389227043223	39.7389227043223	13	1
248.5	250.5	113.839873855157	113.839873855157	13	1
250.5	253.5	39.7389227043223	39.7389227043223	13	1
253.5	254.5	113.839873855157	113.839873855157	13	1
254.5	284.5	39.7389227043223	39.7389227043223	13	1
284.5	285.5	113.839873855157	113.839873855157	13	1
285.5	286.5	39.7389227043223	39.7389227043223	13	1
286.5	290.5	113.839873855157	113.839873855157	13	1
290.5	291.5	39.7389227043223	39.7389227043223	13	1
291.5	315.5	113.839873855157	113.839873855157	13	1
315.5	318.5	39.7389227043223	39.7389227043223	13	1
318.5	319.5	113.839873855157	113.839873855157	13	1
319.5	320.5	39.7389227043223	39.7389227043223	13	1
320.5	345.5	113.839873855157	113.839873855157	13	1
345.5	346.5	39.7389227043223	39.7389227043223	13	1
346.5	404.5	113.839873855157	113.839873855157	13	1
404.5	406.5	39.7389227043223	39.7389227043223	13	1
406.5	408.5	113.839873855157	113.839873855157	13	1
408.5	409.5	39.7389227043223	39.7389227043223	13	1
409.5	427.5	113.839873855157	113.839873855157	13	1
427.5	428.5	39.7389227043223	39.7389227043223	13	1
428.5	500.5	113.839873855157	113.839873855157	13	1
0.5	46.5	113.839873855157	113.839873855157	14	1
46.5	48.5	39.7389227043223	39.7389227043223	14	1
48.5	59.5	113.839873855157	113.839873855157	14	1
59.5	61.5	39.7389227043223	39.7389227043223	14	1
61.5	85.5	113.839873855157	113.839873855157	14	1
85.5	86.5	39.7389227043223	39.7389227043223	14	1
86.5	87.5	113.839873855157	113.839873855157	14	1
87.5	127.5	39.7389227043223	39.7389227043223	14	1
127.5	128.5	113.839873855157	113.839873855157	14	1
128.5	131.5	39.7389227043223	39.7389227043223	14	1
131.5	134.5	113.839873855157	113.839873855157	14	1
134.5	135.5	39.7389227043223	39.7389227043223	14	1
135.5	144.5	113.839873855157	113.839873855157	14	1
144.5	145.5	39.7389227043223	39.7389227043223	14	1
145.5	154.5	113.839873855157	113.839873855157	14	1
154.5	158.5	39.7389227043223	39.7389227043223	14	1
158.5	159.5	113.839873855157	113.839873855157	14	1
159.5	160.5	39.7389227043223	39.7389227043223	14	1
160.5	164.5	113.839873855157	113.839873855157	14	1
164.5	165.5	39.7389227043223	39.7389227043223	14	1
165.5	168.5	113.839873855157	113.839873855157	14	1
168.5	169.5	39.7389227043223	39.7389227043223	14	1
169.5	183.5	113.839873855157	113.839873855157	14	1
183.5	184.5	39.7389227043223	39.7389227043223	14	1
184.5	227.5	113.839873855157	113.839873855157	14	1
227.5	228.5	39.7389227043223	39.7389227043223	14	1
228.5	229.5	113.839873855157	113.839873855157	14	1
229.5	230.5	39.7389227043223	39.7389227043223	14	1
230.5	254.5	113.839873855157	113.839873855157	14	1
254.5	293.5	39.7389227043223	39.7389227043223	14	1
293.5	295.5	113.839873855157	113.839873855157	14	1
295.5	296.5	39.7389227043223	39.7389227043223	14	1
296.5	298.5	113.839873855157	113.839873855157	14	1
298.5	302.5	39.7389227043223	39.7389227043223	14	1
302.5	338.5	113.839873855157	113.839873855157	14	1
338.5	339.5	39.7389227043223	39.7389227043223	14	1
339.5	340.5	113.839873855157	113.839873855157	14	1
340.5	347.5	39.7389227043223	39.7389227043223	14	1
347.5	350.5	113.839873855157	113.839873855157	14	1
350.5	354.5	39.7389227043223	39.7389227043223	14	1
354.5	500.5	113.839873855157	113.839873855157	14	1
0.5	25.5	113.839873855157	113.839873855157	15	1
25.5	29.5	39.7389227043223	39.7389227043223	15	1
29.5	30.5	113.839873855157	113.839873855157	15	1
30.5	49.5	39.7389227043223	39.7389227043223	15	1
49.5	51.5	113.839873855157	113.839873855157	15	1
51.5	52.5	39.7389227043223	39.7389227043223	15	1
52.5	55.5	113.839873855157	113.839873855157	15	1
55.5	56.5	39.7389227043223	39.7389227043223	15	1
56.5	57.5	113.839873855157	113.839873855157	15	1
57.5	500.5	39.7389227043223	39.7389227043223	15	1
0.5	300.5	39.7389227043223	39.7389227043223	16	1
300.5	301.5	113.839873855157	113.839873855157	16	1
301.5	375.5	39.7389227043223	39.7389227043223	16	1
