y	x	PANEL
108.987984125604	37250.5	1
119.748652454265	37750.5	1
104.41487800923	38250.5	1
110.627157888037	38750.5	1
103.013519511813	39250.5	1
115.956415506889	39750.5	1
120.767661433067	40250.5	1
118.848338654237	40750.5	1
119.718547347601	41250.5	1
120.497706189162	41750.5	1
120.666407131557	42250.5	1
32.4918882309729	42750.5	1
121.442026668323	43250.5	1
100.887483856893	43750.5	1
49.6876927426332	44250.5	1
109.516409443979	44750.5	1
111.671088525861	45250.5	1
109.80612661641	45750.5	1
98.0146021030768	46250.5	1
118.860842533903	46750.5	1
115.45258577697	47250.5	1
115.409417094181	47750.5	1
116.839354759212	48250.5	1
107.818609427502	48750.5	1
54.5008375672161	49250.5	1
108.429969420684	49750.5	1
99.2663482080999	50250.5	1
47.9610934393153	50750.5	1
56.6586563778001	51250.5	1
111.724604538527	51750.5	1
47.7900001490463	52250.5	1
56.2859439396943	52750.5	1
115.159740621676	53250.5	1
59.9001445387001	53750.5	1
37.697288867667	54250.5	1
31.2565079746237	54750.5	1
36.427370714724	55250.5	1
40.8641151916224	55750.5	1
100.54757068686	56250.5	1
107.132657124727	56750.5	1
72.1599728312665	57250.5	1
100.017611585916	57750.5	1
40.2243923459324	58250.5	1
48.4237996481224	58750.5	1
42.2515924041394	59250.5	1
50.1080144025773	59750.5	1
43.9545825160889	60250.5	1
47.2909991770239	60750.5	1
47.1360216816029	61250.5	1
118.484352746738	61750.5	1
74.9337289796019	62250.5	1
102.66584403202	62750.5	1
118.496867757294	63250.5	1
120.999178600515	63750.5	1
119.080835916682	64250.5	1
114.728559867434	64750.5	1
58.4446683641194	65250.5	1
100.968851326287	65750.5	1
91.0831089537787	66250.5	1
56.0699536349289	66750.5	1
101.041982519165	67250.5	1
103.845830164618	67750.5	1
102.380490723374	68250.5	1
119.645155413423	68750.5	1
98.4683562515234	69250.5	1
57.8692967811706	69750.5	1
107.126507135024	70250.5	1
104.577464663088	70750.5	1
49.8077282965722	71250.5	1
117.323239615582	71750.5	1
119.806291737978	72250.5	1
120.590811588083	72750.5	1
99.1445736068587	73250.5	1
107.886480814133	73750.5	1
52.5707090618385	74250.5	1
118.290775088768	74750.5	1
114.30567311224	75250.5	1
118.338768187969	75750.5	1
115.068568369224	76250.5	1
78.7382199776566	76750.5	1
55.1921900345073	77250.5	1
108.624621555335	77750.5	1
108.310831367625	78250.5	1
103.838719695784	78750.5	1
97.826614904664	79250.5	1
62.9476070036632	79750.5	1
71.4378582532184	80250.5	1
94.4009094263526	80750.5	1
87.3064502044554	81250.5	1
113.659993305733	81750.5	1
106.843700751803	82250.5	1
114.387523822366	82750.5	1
119.414865257361	83250.5	1
94.1267733956383	83750.5	1
103.309728276279	84250.5	1
116.423117917698	84750.5	1
24.6342073810687	85250.5	1
27.5176736282487	85750.5	1
53.008516671276	86250.5	1
36.9234202334318	86750.5	1
41.5925853640477	87250.5	1
43.9742812150375	87750.5	1
87.8832230544652	88250.5	1
116.101333603464	88750.5	1
119.320166761558	89250.5	1
55.097640422265	89750.5	1
98.5555121683166	90250.5	1
114.235708367627	90750.5	1
106.343565341681	91250.5	1
43.6364654879314	91750.5	1
41.0940704909604	92250.5	1
117.017468571969	92750.5	1
117.085953917318	93250.5	1
84.0461887450035	93750.5	1
92.1874192080678	94250.5	1
112.712001398859	94750.5	1
91.5562386092874	95250.5	1
41.6433069187642	95750.5	1
39.3680450786717	96250.5	1
101.898145465516	96750.5	1
60.660650988739	97250.5	1
42.3855448393513	97750.5	1
79.313363858807	98250.5	1
121.193667343374	98750.5	1
108.359893420099	99250.5	1
117.210322610363	99750.5	1
341.718746289639	250.5	2
324.513464432206	750.5	2
331.109989898101	1250.5	2
325.135923154346	1750.5	2
321.852393565789	2250.5	2
324.947269369436	2750.5	2
325.209144179305	3250.5	2
322.664990430781	3750.5	2
320.799008841306	4250.5	2
321.762071932431	4750.5	2
320.91808482862	5250.5	2
319.0717905495	5750.5	2
321.196036091248	6250.5	2
341.47928362567	6750.5	2
344.796285898946	7250.5	2
346.168655932159	7750.5	2
348.493670778215	8250.5	2
347.602082631963	8750.5	2
347.044296565635	9250.5	2
345.968016362655	9750.5	2
346.004725742459	10250.5	2
326.359352435158	10750.5	2
320.73818619262	11250.5	2
321.340211455451	11750.5	2
322.544305327082	12250.5	2
321.171355784283	12750.5	2
321.299692319331	13250.5	2
321.901206944385	13750.5	2
319.386984307477	14250.5	2
326.423999115297	14750.5	2
319.477595213057	15250.5	2
320.182953776091	15750.5	2
330.511418661494	16250.5	2
321.171920536187	16750.5	2
322.48302258418	17250.5	2
321.659636931422	17750.5	2
320.592545714201	18250.5	2
320.246638911213	18750.5	2
323.405904387121	19250.5	2
321.56172678076	19750.5	2
320.231442261389	20250.5	2
322.525643319439	20750.5	2
327.765479965232	21250.5	2
320.486270054149	21750.5	2
316.737640609153	22250.5	2
316.34510914991	22750.5	2
328.266429584485	23250.5	2
318.534623097371	23750.5	2
318.322356984675	24250.5	2
318.88034810086	24750.5	2
319.845684518635	25250.5	2
322.048336979747	25750.5	2
319.753175933202	26250.5	2
318.452577253519	26750.5	2
320.014905026103	27250.5	2
320.94917203671	27750.5	2
318.596051983379	28250.5	2
316.273435770067	28750.5	2
321.99196198685	29250.5	2
320.798360413183	29750.5	2
320.723164687403	30250.5	2
321.271948276474	30750.5	2
319.973087915974	31250.5	2
320.039139397895	31750.5	2
320.962581003439	32250.5	2
318.760755157202	32750.5	2
321.559823434826	33250.5	2
321.410928161815	33750.5	2
320.015314896634	34250.5	2
319.049988277255	34750.5	2
320.2025537063	35250.5	2
320.704485143752	35750.5	2
320.984719673532	36250.5	2
321.53269978223	36750.5	2
322.768523448244	37250.5	2
320.963782949501	37750.5	2
319.459124755044	38250.5	2
319.463195105377	38750.5	2
320.538349853757	39250.5	2
318.619536225894	39750.5	2
320.717680006041	40250.5	2
320.534330538488	40750.5	2
320.912330112036	41250.5	2
320.642411677284	41750.5	2
320.72341491746	42250.5	2
321.09667155773	42750.5	2
321.287376404286	43250.5	2
321.054583753635	43750.5	2
319.48280565643	44250.5	2
321.152918325692	44750.5	2
320.029035746907	45250.5	2
320.932933997903	45750.5	2
322.065031643281	46250.5	2
324.638372620232	46750.5	2
323.116779047327	47250.5	2
319.754564905049	47750.5	2
319.605612933695	48250.5	2
317.571934673288	48750.5	2
317.117712578101	49250.5	2
319.497569266975	49750.5	2
319.409736953944	50250.5	2
321.36905095401	50750.5	2
323.828035648013	51250.5	2
323.670202622688	51750.5	2
318.526016111198	52250.5	2
319.401725965196	52750.5	2
319.810558419159	53250.5	2
322.391686331825	53750.5	2
323.056983934383	54250.5	2
322.180063434827	54750.5	2
326.275221112098	55250.5	2
325.544239411915	55750.5	2
322.916555121334	56250.5	2
322.83391817276	56750.5	2
318.343762849731	57250.5	2
327.215902177041	57750.5	2
345.821348110721	58250.5	2
347.883416172089	58750.5	2
346.461397749969	59250.5	2
348.712087427702	59750.5	2
346.572166589668	60250.5	2
347.411431818017	60750.5	2
347.773677131075	61250.5	2
321.837228739476	61750.5	2
320.466989803066	62250.5	2
321.521579276555	62750.5	2
319.44047715637	63250.5	2
320.143522656935	63750.5	2
319.639308162876	64250.5	2
320.301377998531	64750.5	2
316.369813341912	65250.5	2
321.949731102108	65750.5	2
323.692540105504	66250.5	2
320.421830609738	66750.5	2
319.854408677243	67250.5	2
324.234446164121	67750.5	2
317.471248264483	68250.5	2
320.262618137368	68750.5	2
322.43260809841	69250.5	2
320.36188924106	69750.5	2
318.537519160865	70250.5	2
319.244294463742	70750.5	2
319.822811412643	71250.5	2
322.102672555371	71750.5	2
319.652359289008	72250.5	2
321.067609645771	72750.5	2
320.575237341661	73250.5	2
319.180713695994	73750.5	2
319.377310308739	74250.5	2
321.511071488077	74750.5	2
320.509821295969	75250.5	2
320.345889355535	75750.5	2
325.982653218422	76250.5	2
319.565676104194	76750.5	2
319.346427845366	77250.5	2
319.639710912983	77750.5	2
322.372574024819	78250.5	2
324.10664213197	78750.5	2
321.719618438869	79250.5	2
321.301799278669	79750.5	2
313.360944070859	80250.5	2
317.493838987532	80750.5	2
321.585842321129	81250.5	2
325.116619880595	81750.5	2
329.873410409899	82250.5	2
321.087583387261	82750.5	2
320.558425138713	83250.5	2
321.601352541461	83750.5	2
322.643052665779	84250.5	2
321.342218627416	84750.5	2
322.658726355137	85250.5	2
323.913427438494	85750.5	2
321.658335820141	86250.5	2
326.201088554244	86750.5	2
324.556677454275	87250.5	2
320.751979616743	87750.5	2
322.126046676176	88250.5	2
321.192210368167	88750.5	2
319.929929419578	89250.5	2
320.864077614353	89750.5	2
321.27612299766	90250.5	2
321.166290069143	90750.5	2
319.490771083222	91250.5	2
317.30901499624	91750.5	2
320.281362840204	92250.5	2
319.410491519127	92750.5	2
320.326574346752	93250.5	2
326.055026791992	93750.5	2
323.201438774868	94250.5	2
322.410564576497	94750.5	2
320.04040244494	95250.5	2
317.736019850851	95750.5	2
318.97185146214	96250.5	2
322.326123944958	96750.5	2
318.904591643054	97250.5	2
319.18840563746	97750.5	2
321.983203202646	98250.5	2
322.73421288275	98750.5	2
321.174468201633	99250.5	2
321.492382890014	99750.5	2
