y	x	PANEL
354.795192335761	82250.5	1
156.336591214906	82750.5	1
156.074025908261	83250.5	1
152.641038789363	83750.5	1
145.559058399511	84250.5	1
152.837035302032	84750.5	1
359.239906186256	85250.5	1
356.929255716493	85750.5	1
357.083661248203	86250.5	1
133.830907178619	86750.5	1
137.28297051491	87250.5	1
140.980395393657	87750.5	1
155.014013869751	88250.5	1
156.007799517501	88750.5	1
151.516879974001	89250.5	1
139.977703441957	89750.5	1
140.570288208058	90250.5	1
146.915291897249	90750.5	1
169.890807825802	91250.5	1
119.128681954467	91750.5	1
113.256112096413	92250.5	1
153.961414894658	92750.5	1
144.812848943414	93250.5	1
143.674008700353	93750.5	1
141.579790637227	94250.5	1
146.035272029928	94750.5	1
136.352559458927	95250.5	1
127.031719462922	95750.5	1
140.067531351181	96250.5	1
151.708598035766	96750.5	1
139.810474067772	97250.5	1
122.220242465108	97750.5	1
149.548367645241	98250.5	1
156.217867672067	98750.5	1
163.434964962077	99250.5	1
215.971863859153	99750.5	1
359.956347215478	250.5	2
357.360410187362	750.5	2
359.346901641582	1250.5	2
356.925340971432	1750.5	2
347.076249277844	2250.5	2
345.848318830318	2750.5	2
345.380620160914	3250.5	2
344.996716644449	3750.5	2
345.150228421222	4250.5	2
344.987838624245	4750.5	2
341.965708253418	5250.5	2
339.903222902086	5750.5	2
358.693528378027	6250.5	2
359.745136399264	6750.5	2
359.805672014854	7250.5	2
359.709613360974	7750.5	2
359.995883424243	8250.5	2
359.840912707474	8750.5	2
359.732813269652	9250.5	2
359.641604804194	9750.5	2
359.535177156527	10250.5	2
359.825703917084	10750.5	2
349.525523384011	11250.5	2
347.921122834423	11750.5	2
341.706475201577	12250.5	2
345.618445605133	12750.5	2
343.656001367762	13250.5	2
343.235963339266	13750.5	2
342.789138862035	14250.5	2
358.941929342948	14750.5	2
345.786236697969	15250.5	2
344.940825325011	15750.5	2
359.931665026628	16250.5	2
359.861265783319	16750.5	2
345.24221085017	17250.5	2
345.44843978854	17750.5	2
341.029500785622	18250.5	2
340.77135042865	18750.5	2
359.421773541816	19250.5	2
344.900234867926	19750.5	2
339.325810108931	20250.5	2
357.079369603869	20750.5	2
359.998931754554	21250.5	2
343.097386095616	21750.5	2
347.017257095055	22250.5	2
343.888308448895	22750.5	2
359.916799489275	23250.5	2
339.210060266286	23750.5	2
347.270563990128	24250.5	2
341.812382048199	24750.5	2
344.444267938534	25250.5	2
341.389009221444	25750.5	2
342.545332036993	26250.5	2
341.510443548418	26750.5	2
345.587460913279	27250.5	2
341.701471610992	27750.5	2
344.101572341352	28250.5	2
338.624840352336	28750.5	2
346.445343735378	29250.5	2
343.662003356021	29750.5	2
354.146246101743	30250.5	2
345.809641750729	30750.5	2
347.129397965437	31250.5	2
341.529569355276	31750.5	2
344.088313313291	32250.5	2
340.948284829053	32750.5	2
347.097398824693	33250.5	2
346.721081382256	33750.5	2
343.064449617645	34250.5	2
346.342964131077	34750.5	2
337.916226918483	35250.5	2
343.185162777794	35750.5	2
342.112455542944	36250.5	2
349.428106554722	36750.5	2
344.231252957034	37250.5	2
344.770082613074	37750.5	2
345.032964036983	38250.5	2
344.060857940396	38750.5	2
342.136759185246	39250.5	2
341.800912945553	39750.5	2
342.430591824621	40250.5	2
343.726608186952	40750.5	2
345.008187026892	41250.5	2
343.971455840833	41750.5	2
342.014285399187	42250.5	2
342.034136996873	42750.5	2
344.824016597766	43250.5	2
344.202167912507	43750.5	2
347.977695122565	44250.5	2
349.1405704081	44750.5	2
355.681614072225	45250.5	2
346.059626356444	45750.5	2
352.183463704766	46250.5	2
345.693600122511	46750.5	2
349.292264128755	47250.5	2
345.492182527893	47750.5	2
343.369770347376	48250.5	2
341.626732536191	48750.5	2
341.851975789469	49250.5	2
342.753741742975	49750.5	2
342.399170563245	50250.5	2
353.205051458033	50750.5	2
348.089472414264	51250.5	2
354.326642343963	51750.5	2
346.602342402596	52250.5	2
342.463568436089	52750.5	2
346.790094337969	53250.5	2
343.776046938632	53750.5	2
343.584749711239	54250.5	2
348.334306283528	54750.5	2
346.925040862861	55250.5	2
352.677420751834	55750.5	2
346.775585281645	56250.5	2
344.39053986733	56750.5	2
340.945202012949	57250.5	2
359.868963689679	57750.5	2
359.757367076659	58250.5	2
359.992340901129	58750.5	2
359.969199879184	59250.5	2
359.995266019111	59750.5	2
359.928049359094	60250.5	2
359.910423895729	60750.5	2
359.931251115576	61250.5	2
359.140965788475	61750.5	2
341.976970792489	62250.5	2
341.893664335615	62750.5	2
343.474462612969	63250.5	2
342.774175813076	63750.5	2
341.315695792837	64250.5	2
349.120622143301	64750.5	2
345.063202254901	65250.5	2
343.179363755623	65750.5	2
346.239336381826	66250.5	2
347.623493134221	66750.5	2
345.463032470607	67250.5	2
348.501184274183	67750.5	2
343.776178894149	68250.5	2
341.086476318184	68750.5	2
343.370574473841	69250.5	2
339.678038662949	69750.5	2
339.987192185763	70250.5	2
344.133062987222	70750.5	2
342.562881246062	71250.5	2
342.224648968608	71750.5	2
342.253974535686	72250.5	2
340.137197299195	72750.5	2
343.496660288769	73250.5	2
349.491579847095	73750.5	2
347.287184749361	74250.5	2
351.868989644936	74750.5	2
339.682002687456	75250.5	2
339.786427101785	75750.5	2
358.468867795182	76250.5	2
341.433310448562	76750.5	2
340.348422963779	77250.5	2
342.605952483302	77750.5	2
356.318716271465	78250.5	2
359.84369784302	78750.5	2
359.916359686669	79250.5	2
341.860313175995	79750.5	2
336.357425122504	80250.5	2
342.664458493639	80750.5	2
343.373519415899	81250.5	2
358.108713088951	81750.5	2
357.628490922325	82250.5	2
346.165797890839	82750.5	2
343.47445647558	83250.5	2
342.661880286266	83750.5	2
349.843138362744	84250.5	2
345.794701128964	84750.5	2
341.70992886064	85250.5	2
346.481508689257	85750.5	2
347.608347397804	86250.5	2
348.323771799032	86750.5	2
343.130103920572	87250.5	2
342.378565500978	87750.5	2
348.852965513288	88250.5	2
343.71775267471	88750.5	2
342.338116357283	89250.5	2
345.947117451081	89750.5	2
349.058393797221	90250.5	2
343.43442618098	90750.5	2
341.311178294718	91250.5	2
342.390523290775	91750.5	2
342.713069062256	92250.5	2
342.319009170405	92750.5	2
346.715624626965	93250.5	2
350.508681203699	93750.5	2
347.305924459856	94250.5	2
344.238734645212	94750.5	2
341.634220497038	95250.5	2
341.953615617253	95750.5	2
351.874029141152	96250.5	2
345.760170377383	96750.5	2
344.203680532943	97250.5	2
348.695582612949	97750.5	2
346.257626686445	98250.5	2
349.494813033983	98750.5	2
347.088217191541	99250.5	2
345.930542570131	99750.5	2
